Benchmark,Dataset,Dimension,TimeLimit_s,TargetMakespan,Algorithm,Distance,Makespan,Fitness,Time_ms,Iterations,BeamExec,BeamImprove,Gap_percent,Feasible,Time_s_paper,Time_s_paper_ms,Time_diff_percent
SolomonPotvinBengio,rc_206.2.txt,37,1200.0,870.49,SMA-Beam,864.06,883.25,883.25,1200014.0,635600,1271,1,1.47,1,74.81,74810.0,1504.0823419328967
SolomonPotvinBengio,rc_206.3.txt,25,1200.0,650.59,SMA-Beam,627.53,650.59,650.59,1200064.0,1020248,5101,0,0.0,1,12.57,12570.0,9447.048528241845
SolomonPotvinBengio,rc_206.4.txt,38,1200.0,911.98,SMA-Beam,900.64,923.62,923.62,1200021.0,627470,1254,0,1.28,1,107.78,107780.0,1013.3985897197995
SolomonPotvinBengio,rc_207.1.txt,34,1200.0,804.67,SMA-Beam,806.72,810.01,810.01,1200013.0,676142,1352,0,0.66,1,171.01,171010.0,601.7209519911116
SolomonPotvinBengio,rc_207.2.txt,31,1200.0,713.9,SMA-Beam,713.54,713.9,713.9,5097.0,2799,5,0,-0.0,1,43.02,43020.0,-88.15202231520223
SolomonPotvinBengio,rc_207.3.txt,33,1200.0,745.77,SMA-Beam,744.31,747.47,747.47,1200086.0,664496,1328,0,0.23,1,499.02,499020.0,140.48855757284278
SolomonPotvinBengio,rc_207.4.txt,6,1200.0,133.14,SMA-Beam,123.86,133.14,133.14,1200006.0,3014157,15070,0,0.0,1,0.22,220.0,545357.2727272727
SolomonPotvinBengio,rc_208.1.txt,38,1200.0,810.7,SMA-Beam,821.17,821.17,821.17,1200056.0,571518,1143,0,1.29,1,560.76,560760.0,114.00527855053855
SolomonPotvinBengio,rc_208.2.txt,29,1200.0,579.51,SMA-Beam,571.65,581.32,581.32,1200006.0,803782,1607,0,0.31,1,91.32,91320.0,1214.067017082786
SolomonPotvinBengio,rc_208.3.txt,36,1200.0,686.8,SMA-Beam,722.14,722.14,722.14,1200046.0,576645,1153,0,5.15,1,,,
dumas,n100w20.001.txt,101,120.0,827.0,SMA-Beam,803.0,827.0,827.0,12860.0,4399,4,0,0.0,1,4.66,4660.0,175.9656652360515
dumas,n100w20.002.txt,101,120.0,801.0,SMA-Beam,747.0,801.0,801.0,12525.0,4399,4,0,0.0,1,20.23,20230.0,-38.086999505684624
dumas,n100w20.003.txt,101,120.0,834.0,SMA-Beam,789.0,834.0,834.0,10414.0,3599,3,0,0.0,1,29.75,29750.0,-64.99495798319327
dumas,n100w20.004.txt,101,120.0,828.0,SMA-Beam,827.0,828.0,828.0,16219.0,5999,6,0,0.0,1,19.34,19340.0,-16.137538779731127
dumas,n100w20.005.txt,101,120.0,825.0,SMA-Beam,799.0,825.0,825.0,12039.0,4399,4,0,0.0,1,29.66,29660.0,-59.409979770735
dumas,n100w40.001.txt,101,120.0,841.0,SMA-Beam,806.0,841.0,841.0,9362.0,3399,3,0,0.0,1,49.35,49350.0,-81.02938196555218
dumas,n100w40.002.txt,101,120.0,786.0,SMA-Beam,725.0,786.0,786.0,8660.0,3199,3,0,0.0,1,179.21,179210.0,-95.16768037497908
dumas,n100w40.003.txt,101,120.0,835.0,SMA-Beam,824.0,835.0,835.0,5997.0,2199,2,0,0.0,1,162.4,162400.0,-96.30726600985223
dumas,n100w40.004.txt,101,120.0,809.0,SMA-Beam,706.0,809.0,809.0,3142.0,1199,1,0,0.0,1,48.29,48290.0,-93.49347691033341
dumas,n100w40.005.txt,101,120.0,834.0,SMA-Beam,770.0,834.0,834.0,9373.0,3599,3,0,0.0,1,117.29,117290.0,-92.00869639355443
dumas,n100w60.001.txt,101,120.0,824.0,SMA-Beam,752.0,824.0,824.0,6876.0,2399,2,0,0.0,1,162.88,162880.0,-95.77848722986248
dumas,n100w60.002.txt,101,120.0,782.0,SMA-Beam,705.0,782.0,782.0,5109.0,1799,1,0,0.0,1,104.97,104970.0,-95.13289511288939
dumas,n100w60.003.txt,101,120.0,856.0,SMA-Beam,801.0,856.0,856.0,19663.0,7399,7,0,0.0,1,124.66,124660.0,-84.22669661479225
dumas,n100w60.004.txt,101,120.0,834.0,SMA-Beam,798.0,834.0,834.0,5649.0,1999,2,0,0.0,1,95.44,95440.0,-94.08109807208717
dumas,n100w60.005.txt,101,120.0,790.0,SMA-Beam,721.0,790.0,790.0,7853.0,2999,3,0,0.0,1,87.49,87490.0,-91.02411704194765
dumas,n150w20.001.txt,151,120.0,1034.0,SMA-Beam,966.0,1034.0,1034.0,47230.0,8799,8,0,0.0,1,82.38,82380.0,-42.66812333090556
dumas,n150w20.002.txt,151,120.0,967.0,SMA-Beam,911.0,967.0,967.0,39650.0,7399,7,0,0.0,1,58.82,58820.0,-32.59095545732744
dumas,n150w20.003.txt,151,120.0,959.0,SMA-Beam,864.0,959.0,959.0,14566.0,2599,2,0,0.0,1,101.22,101220.0,-85.60956332740565
dumas,n150w20.004.txt,151,120.0,975.0,SMA-Beam,916.0,975.0,975.0,54288.0,7399,7,0,0.0,1,83.6,83600.0,-35.0622009569378
dumas,n150w20.005.txt,151,120.0,957.0,SMA-Beam,876.0,957.0,20957.0,120003.0,27436,27,0,0.0,0,174.31,174310.0,-31.15541277035167
dumas,n150w40.001.txt,151,120.0,1058.0,SMA-Beam,972.0,1058.0,1058.0,35424.0,9199,9,0,0.0,1,183.42,183420.0,-80.68694798822375
dumas,n150w40.002.txt,151,120.0,1072.0,SMA-Beam,1034.0,1072.0,1072.0,30484.0,7199,7,0,0.0,1,227.35,227350.0,-86.59159885638883
dumas,n150w40.003.txt,151,120.0,894.0,SMA-Beam,833.0,894.0,10894.0,120064.0,29000,29,0,0.0,0,495.32,495320.0,-75.76031656302996
dumas,n150w40.004.txt,151,120.0,948.0,SMA-Beam,867.0,948.0,948.0,34381.0,8799,8,0,0.0,1,162.54,162540.0,-78.84766826627292
dumas,n150w40.005.txt,151,120.0,980.0,SMA-Beam,908.0,980.0,980.0,26931.0,6599,6,0,0.0,1,194.03,194030.0,-86.1201875998557
dumas,n150w60.001.txt,151,120.0,1024.0,SMA-Beam,986.0,1027.0,1027.0,120002.0,27697,27,0,0.29,1,1361.14,1361140.0,-91.18371365179188
dumas,n150w60.002.txt,151,120.0,940.0,SMA-Beam,862.0,940.0,940.0,14479.0,2799,2,0,0.0,1,,,
dumas,n150w60.003.txt,151,120.0,984.0,SMA-Beam,891.0,984.0,984.0,52982.0,10399,10,0,0.0,1,493.46,493460.0,-89.26316216106676
dumas,n150w60.004.txt,151,120.0,998.0,SMA-Beam,921.0,998.0,998.0,38755.0,7599,7,0,0.0,1,316.13,316130.0,-87.74080283427705
dumas,n150w60.005.txt,151,120.0,997.0,SMA-Beam,948.0,997.0,60997.0,120003.0,23817,23,0,0.0,0,506.47,506470.0,-76.30600035540111
dumas,n200w20.001.txt,201,120.0,1139.0,SMA-Beam,1096.0,1139.0,1139.0,85268.0,9999,10,0,0.0,1,591.72,591720.0,-85.58980598931927
dumas,n200w20.002.txt,201,120.0,1124.0,SMA-Beam,1068.0,1124.0,1124.0,105304.0,10799,10,0,0.0,1,178.85,178850.0,-41.1216102879508
dumas,n200w20.003.txt,201,120.0,1178.0,SMA-Beam,1116.0,1178.0,1178.0,96652.0,9999,10,0,0.0,1,252.84,252840.0,-61.7734535674735
dumas,n200w20.004.txt,201,120.0,1125.0,SMA-Beam,1049.0,1125.0,21125.0,120309.0,12000,12,0,0.0,0,815.18,815180.0,-85.24141907308815
dumas,n200w20.005.txt,201,120.0,1123.0,SMA-Beam,1082.0,1123.0,1123.0,99773.0,10999,11,0,0.0,1,403.14,403140.0,-75.25102941906037
dumas,n200w40.001.txt,201,120.0,1188.0,SMA-Beam,1135.0,1188.0,1188.0,105968.0,10599,10,0,0.0,1,561.61,561610.0,-81.13139011057496
dumas,n200w40.002.txt,201,120.0,1137.0,SMA-Beam,1070.0,1137.0,621137.0,120003.0,16042,16,0,0.0,0,,,
dumas,n200w40.003.txt,201,120.0,1134.0,SMA-Beam,1066.0,1134.0,1134.0,85519.0,12199,12,0,0.0,1,1001.46,1001460.0,-91.46056757134583
dumas,n200w40.004.txt,201,120.0,1150.0,SMA-Beam,1064.0,1150.0,1150.0,44895.0,7399,7,0,0.0,1,854.4,854400.0,-94.74543539325843
dumas,n200w40.005.txt,201,120.0,1171.0,SMA-Beam,1144.0,1171.0,1171.0,89003.0,14399,14,0,0.0,1,675.02,675020.0,-86.81476104411722
dumas,n20w100.001.txt,21,120.0,309.0,SMA-Beam,300.0,309.0,309.0,70.0,199,1,0,0.0,1,2.83,2830.0,-97.52650176678446
dumas,n20w100.002.txt,21,120.0,285.0,SMA-Beam,276.0,285.0,285.0,167.0,504,2,0,0.0,1,3.1,3100.0,-94.61290322580645
dumas,n20w100.003.txt,21,120.0,358.0,SMA-Beam,354.0,358.0,358.0,210.0,654,3,0,0.0,1,4.41,4410.0,-95.23809523809523
dumas,n20w100.004.txt,21,120.0,379.0,SMA-Beam,373.0,379.0,379.0,51.0,125,0,0,0.0,1,1.05,1050.0,-95.14285714285714
dumas,n20w100.005.txt,21,120.0,327.0,SMA-Beam,281.0,327.0,327.0,7.0,0,0,0,0.0,1,2.96,2960.0,-99.76351351351352
dumas,n20w20.001.txt,21,120.0,387.0,SMA-Beam,378.0,387.0,387.0,454.0,1399,7,0,0.0,1,0.19,190.0,138.94736842105263
dumas,n20w20.002.txt,21,120.0,296.0,SMA-Beam,286.0,296.0,296.0,141.0,399,2,0,0.0,1,0.19,190.0,-25.789473684210527
dumas,n20w20.003.txt,21,120.0,403.0,SMA-Beam,394.0,403.0,403.0,10.0,0,0,0,0.0,1,0.19,190.0,-94.73684210526315
dumas,n20w20.004.txt,21,120.0,401.0,SMA-Beam,398.0,401.0,401.0,10.0,0,0,0,0.0,1,0.19,190.0,-94.73684210526315
dumas,n20w20.005.txt,21,120.0,365.0,SMA-Beam,362.0,365.0,365.0,11.0,0,0,0,0.0,1,0.19,190.0,-94.21052631578948
dumas,n20w40.001.txt,21,120.0,280.0,SMA-Beam,275.0,280.0,280.0,77.0,203,1,0,0.0,1,0.24,240.0,-67.91666666666667
dumas,n20w40.002.txt,21,120.0,357.0,SMA-Beam,344.0,357.0,357.0,137.0,399,2,0,0.0,1,0.19,190.0,-27.89473684210526
dumas,n20w40.003.txt,21,120.0,355.0,SMA-Beam,347.0,355.0,355.0,259.0,799,4,0,0.0,1,0.21,210.0,23.333333333333332
dumas,n20w40.004.txt,21,120.0,397.0,SMA-Beam,396.0,397.0,397.0,203.0,623,3,0,0.0,1,0.21,210.0,-3.3333333333333335
dumas,n20w40.005.txt,21,120.0,325.0,SMA-Beam,315.0,325.0,325.0,8.0,0,0,0,0.0,1,0.24,240.0,-96.66666666666667
dumas,n20w60.001.txt,21,120.0,400.0,SMA-Beam,385.0,400.0,400.0,9.0,0,0,0,0.0,1,1.03,1030.0,-99.12621359223301
dumas,n20w60.002.txt,21,120.0,300.0,SMA-Beam,280.0,300.0,300.0,9.0,0,0,0,0.0,1,0.22,220.0,-95.9090909090909
dumas,n20w60.003.txt,21,120.0,381.0,SMA-Beam,369.0,381.0,381.0,116.0,335,1,0,0.0,1,0.23,230.0,-49.56521739130435
dumas,n20w60.004.txt,21,120.0,337.0,SMA-Beam,328.0,337.0,337.0,11.0,0,0,0,0.0,1,2.13,2130.0,-99.48356807511736
dumas,n20w60.005.txt,21,120.0,392.0,SMA-Beam,366.0,392.0,392.0,75.0,197,0,0,0.0,1,0.24,240.0,-68.75
dumas,n20w80.001.txt,21,120.0,403.0,SMA-Beam,397.0,403.0,403.0,55.0,135,0,0,0.0,1,1.7,1700.0,-96.76470588235294
dumas,n20w80.002.txt,21,120.0,397.0,SMA-Beam,376.0,397.0,397.0,67.0,172,0,0,0.0,1,0.88,880.0,-92.38636363636363
dumas,n20w80.003.txt,21,120.0,365.0,SMA-Beam,342.0,365.0,365.0,69.0,179,0,0,0.0,1,0.31,310.0,-77.74193548387098
dumas,n20w80.004.txt,21,120.0,345.0,SMA-Beam,345.0,345.0,345.0,74.0,199,1,0,0.0,1,1.0,1000.0,-92.60000000000001
dumas,n20w80.005.txt,21,120.0,307.0,SMA-Beam,302.0,307.0,307.0,124.0,361,1,0,0.0,1,2.75,2750.0,-95.4909090909091
dumas,n40w100.001.txt,41,120.0,471.0,SMA-Beam,470.0,471.0,471.0,114445.0,183999,184,0,0.0,1,65.33,65330.0,75.17985611510791
dumas,n40w100.002.txt,41,120.0,452.0,SMA-Beam,436.0,452.0,452.0,1567.0,2399,2,0,0.0,1,25.75,25750.0,-93.91456310679611
dumas,n40w100.003.txt,41,120.0,458.0,SMA-Beam,428.0,458.0,458.0,1778.0,2669,2,0,0.0,1,29.04,29040.0,-93.87741046831955
dumas,n40w100.004.txt,41,120.0,476.0,SMA-Beam,461.0,476.0,476.0,2341.0,3599,3,0,0.0,1,16.11,16110.0,-85.46865301055246
dumas,n40w100.005.txt,41,120.0,458.0,SMA-Beam,410.0,458.0,458.0,10.0,0,0,0,0.0,1,13.81,13810.0,-99.9275887038378
dumas,n40w20.001.txt,41,120.0,523.0,SMA-Beam,513.0,523.0,523.0,35268.0,56599,56,0,0.0,1,0.36,360.0,9696.666666666666
dumas,n40w20.002.txt,41,120.0,607.0,SMA-Beam,560.0,618.0,1000010000000.0,120001.0,188954,188,0,1.81,0,0.56,560.0,21328.75
dumas,n40w20.003.txt,41,120.0,514.0,SMA-Beam,492.0,514.0,514.0,142.0,199,0,0,0.0,1,0.35,350.0,-59.42857142857143
dumas,n40w20.004.txt,41,120.0,442.0,SMA-Beam,404.0,442.0,442.0,665.0,999,1,0,0.0,1,0.3,300.0,121.66666666666666
dumas,n40w20.005.txt,41,120.0,520.0,SMA-Beam,504.0,520.0,520.0,1067.0,1599,1,0,0.0,1,0.31,310.0,244.19354838709677
dumas,n40w40.001.txt,41,120.0,510.0,SMA-Beam,484.0,510.0,510.0,1687.0,2599,2,0,0.0,1,0.52,520.0,224.42307692307693
dumas,n40w40.002.txt,41,120.0,519.0,SMA-Beam,488.0,519.0,519.0,417.0,599,0,0,0.0,1,9.47,9470.0,-95.59662090813093
dumas,n40w40.003.txt,41,120.0,536.0,SMA-Beam,494.0,536.0,536.0,284.0,399,0,0,0.0,1,1.98,1980.0,-85.65656565656565
dumas,n40w40.004.txt,41,120.0,508.0,SMA-Beam,497.0,508.0,508.0,1973.0,2999,3,0,0.0,1,5.51,5510.0,-64.1923774954628
dumas,n40w40.005.txt,41,120.0,488.0,SMA-Beam,469.0,488.0,488.0,684.0,999,1,0,0.0,1,6.18,6180.0,-88.93203883495146
dumas,n40w60.001.txt,41,120.0,535.0,SMA-Beam,534.0,535.0,535.0,1309.0,1999,2,0,0.0,1,11.12,11120.0,-88.22841726618705
dumas,n40w60.002.txt,41,120.0,509.0,SMA-Beam,497.0,509.0,509.0,1190.0,1799,1,0,0.0,1,10.98,10980.0,-89.16211293260473
dumas,n40w60.003.txt,41,120.0,465.0,SMA-Beam,429.0,465.0,465.0,547.0,799,0,0,0.0,1,14.94,14940.0,-96.33868808567604
dumas,n40w60.004.txt,41,120.0,475.0,SMA-Beam,449.0,475.0,475.0,59978.0,94296,94,0,0.0,1,12.92,12920.0,364.22600619195043
dumas,n40w60.005.txt,41,120.0,423.0,SMA-Beam,402.0,423.0,423.0,539.0,799,0,0,0.0,1,8.2,8200.0,-93.42682926829269
dumas,n40w80.001.txt,41,120.0,497.0,SMA-Beam,485.0,497.0,497.0,1323.0,1999,2,0,0.0,1,20.59,20590.0,-93.57455075279262
dumas,n40w80.002.txt,41,120.0,498.0,SMA-Beam,468.0,498.0,498.0,664.0,999,1,0,0.0,1,19.14,19140.0,-96.53082549634274
dumas,n40w80.003.txt,41,120.0,488.0,SMA-Beam,472.0,488.0,488.0,21202.0,33799,33,0,0.0,1,8.43,8430.0,151.50652431791224
dumas,n40w80.004.txt,41,120.0,462.0,SMA-Beam,454.0,462.0,462.0,1070.0,1599,1,0,0.0,1,21.09,21090.0,-94.92650545282125
dumas,n40w80.005.txt,41,120.0,488.0,SMA-Beam,379.0,488.0,488.0,147.0,199,0,0,0.0,1,25.29,25290.0,-99.41874258600237
dumas,n60w100.001.txt,61,120.0,576.0,SMA-Beam,574.0,576.0,576.0,2191.0,1999,2,0,0.0,1,41.17,41170.0,-94.67816371144036
dumas,n60w100.002.txt,61,120.0,622.0,SMA-Beam,650.0,658.0,658.0,120002.0,120293,120,0,5.79,1,31.61,31610.0,279.6330275229358
dumas,n60w100.003.txt,61,120.0,610.0,SMA-Beam,592.0,610.0,610.0,1897.0,1799,1,0,0.0,1,28.48,28480.0,-93.33918539325843
dumas,n60w100.004.txt,61,120.0,625.0,SMA-Beam,553.0,650.0,650.0,120002.0,118199,118,0,4.0,1,55.01,55010.0,118.14579167424104
dumas,n60w100.005.txt,61,120.0,668.0,SMA-Beam,478.0,668.0,668.0,233.0,199,0,0,0.0,1,42.2,42200.0,-99.4478672985782
dumas,n60w20.001.txt,61,120.0,586.0,SMA-Beam,564.0,586.0,586.0,3823.0,3599,3,0,0.0,1,2.0,2000.0,91.14999999999999
dumas,n60w20.002.txt,61,120.0,656.0,SMA-Beam,616.0,656.0,656.0,2199.0,1999,2,0,0.0,1,1.72,1720.0,27.848837209302324
dumas,n60w20.003.txt,61,120.0,593.0,SMA-Beam,559.0,593.0,593.0,2636.0,2399,2,0,0.0,1,1.26,1260.0,109.2063492063492
dumas,n60w20.004.txt,61,120.0,670.0,SMA-Beam,637.0,670.0,670.0,2421.0,2199,2,0,0.0,1,1.76,1760.0,37.55681818181818
dumas,n60w20.005.txt,61,120.0,629.0,SMA-Beam,618.0,629.0,629.0,1112.0,999,1,0,0.0,1,0.6,600.0,85.33333333333334
dumas,n60w40.001.txt,61,120.0,664.0,SMA-Beam,615.0,664.0,664.0,2854.0,2599,2,0,0.0,1,14.66,14660.0,-80.53206002728514
dumas,n60w40.002.txt,61,120.0,697.0,SMA-Beam,662.0,697.0,697.0,4235.0,3999,4,0,0.0,1,26.93,26930.0,-84.27404381730412
dumas,n60w40.003.txt,61,120.0,675.0,SMA-Beam,628.0,675.0,675.0,3227.0,2999,3,0,0.0,1,19.28,19280.0,-83.2624481327801
dumas,n60w40.004.txt,61,120.0,628.0,SMA-Beam,615.0,628.0,628.0,2645.0,2399,2,0,0.0,1,7.76,7760.0,-65.91494845360825
dumas,n60w40.005.txt,61,120.0,608.0,SMA-Beam,588.0,608.0,608.0,1587.0,1399,1,0,0.0,1,12.15,12150.0,-86.93827160493827
dumas,n60w60.001.txt,61,120.0,722.0,SMA-Beam,634.0,722.0,722.0,1761.0,1599,1,0,0.0,1,30.56,30560.0,-94.23756544502618
dumas,n60w60.002.txt,61,120.0,715.0,SMA-Beam,662.0,715.0,715.0,2997.0,2799,2,0,0.0,1,23.87,23870.0,-87.44449099287809
dumas,n60w60.003.txt,61,120.0,619.0,SMA-Beam,561.0,619.0,130619.0,120002.0,118261,118,0,0.0,0,49.79,49790.0,141.0162683269733
dumas,n60w60.004.txt,61,120.0,639.0,SMA-Beam,637.0,646.0,646.0,120004.0,119307,119,0,1.1,1,97.53,97530.0,23.043166205270175
dumas,n60w60.005.txt,61,120.0,669.0,SMA-Beam,616.0,669.0,669.0,2560.0,2199,2,0,0.0,1,20.1,20100.0,-87.2636815920398
dumas,n60w80.001.txt,61,120.0,606.0,SMA-Beam,536.0,606.0,606.0,3791.0,3399,3,0,0.0,1,48.23,48230.0,-92.13974704540743
dumas,n60w80.002.txt,61,120.0,611.0,SMA-Beam,569.0,611.0,611.0,5249.0,3999,4,0,0.0,1,34.0,34000.0,-84.56176470588235
dumas,n60w80.003.txt,61,120.0,656.0,SMA-Beam,622.0,656.0,656.0,4718.0,3399,3,0,0.0,1,33.02,33020.0,-85.71168988491823
dumas,n60w80.004.txt,61,120.0,679.0,SMA-Beam,643.0,679.0,679.0,3268.0,2399,2,0,0.0,1,42.62,42620.0,-92.3322383857344
dumas,n60w80.005.txt,61,120.0,589.0,SMA-Beam,529.0,589.0,589.0,3405.0,2599,2,0,0.0,1,44.11,44110.0,-92.2806619814101
dumas,n80w20.001.txt,81,120.0,729.0,SMA-Beam,626.0,729.0,729.0,6999.0,3599,3,0,0.0,1,29.1,29100.0,-75.94845360824742
dumas,n80w20.002.txt,81,120.0,798.0,SMA-Beam,781.0,798.0,798.0,7046.0,3599,3,0,0.0,1,13.71,13710.0,-48.606856309263314
dumas,n80w20.003.txt,81,120.0,727.0,SMA-Beam,682.0,727.0,727.0,5592.0,2799,2,0,0.0,1,5.47,5470.0,2.230347349177331
dumas,n80w20.004.txt,81,120.0,694.0,SMA-Beam,660.0,694.0,694.0,8692.0,4399,4,0,0.0,1,13.28,13280.0,-34.54819277108434
dumas,n80w20.005.txt,81,120.0,793.0,SMA-Beam,765.0,793.0,793.0,3920.0,1999,2,0,0.0,1,7.97,7970.0,-50.81555834378921
dumas,n80w40.001.txt,81,120.0,743.0,SMA-Beam,679.0,743.0,743.0,5977.0,2999,3,0,0.0,1,64.6,64599.99999999999,-90.74767801857585
dumas,n80w40.002.txt,81,120.0,701.0,SMA-Beam,661.0,701.0,701.0,4336.0,2399,2,0,0.0,1,32.7,32700.000000000004,-86.74006116207951
dumas,n80w40.003.txt,81,120.0,731.0,SMA-Beam,699.0,731.0,731.0,8570.0,4999,5,0,0.0,1,59.81,59810.0,-85.67129242601573
dumas,n80w40.004.txt,81,120.0,662.0,SMA-Beam,624.0,662.0,662.0,5031.0,2799,2,0,0.0,1,47.81,47810.0,-89.47709684166493
dumas,n80w40.005.txt,81,120.0,791.0,SMA-Beam,747.0,791.0,791.0,3293.0,1999,2,0,0.0,1,28.4,28400.0,-88.40492957746478
dumas,n80w60.001.txt,81,120.0,674.0,SMA-Beam,605.0,674.0,674.0,3521.0,2199,2,0,0.0,1,46.05,46050.0,-92.35396308360477
dumas,n80w60.002.txt,81,120.0,733.0,SMA-Beam,682.0,733.0,733.0,1672.0,999,1,0,0.0,1,88.4,88400.0,-98.10859728506787
dumas,n80w60.003.txt,81,120.0,743.0,SMA-Beam,679.0,754.0,70754.0,120000.0,82851,82,0,1.48,0,165.29,165290.0,-27.40032669852986
dumas,n80w60.004.txt,81,120.0,718.0,SMA-Beam,664.0,718.0,718.0,7526.0,4799,4,0,0.0,1,64.72,64720.0,-88.37144622991347
dumas,n80w60.005.txt,81,120.0,695.0,SMA-Beam,661.0,695.0,695.0,7381.0,4799,4,0,0.0,1,48.39,48390.0,-84.74684852242198
dumas,n80w80.001.txt,81,120.0,728.0,SMA-Beam,693.0,728.0,728.0,1044.0,599,0,0,0.0,1,61.2,61200.0,-98.29411764705883
dumas,n80w80.002.txt,81,120.0,690.0,SMA-Beam,670.0,693.0,693.0,120001.0,78680,78,0,0.43,1,290.7,290700.0,-58.719986240110075
dumas,n80w80.003.txt,81,120.0,730.0,SMA-Beam,645.0,730.0,730.0,6415.0,3399,3,0,0.0,1,68.74,68740.0,-90.66773348850742
dumas,n80w80.004.txt,81,120.0,743.0,SMA-Beam,683.0,743.0,743.0,3079.0,1599,1,0,0.0,1,108.65,108650.0,-97.1661297745053
dumas,n80w80.005.txt,81,120.0,682.0,SMA-Beam,632.0,682.0,682.0,8842.0,4399,4,0,0.0,1,127.21,127210.0,-93.049288577942
